ID,sentence1,sentence2,manual_similarity
4436,හිම මත ලිස්සා යන ක්‍රීඩකයෙක් උසකින් පහළට වැටෙයි,පිරිමි දරුවෝ පිරිසක් වීදියේ පාපන්දු ක්‍රීඩාවේ නිරත වෙති,0
4437,හිම මත ලිස්සා යන ක්‍රීඩකයෙක් උසකින් පහළට වැටෙයි,තරුණියන් දෙදෙනෙකු වේදිකාවක් මත සටන් කරමින් සිටිති,0
4438,මිනිසෙක් හිම මත කරනම් ගසයි ,පිරිමි දරුවෝ පිරිසක් වීදියේ පාපන්දු ක්‍රීඩාවේ නිරත වෙති,0
4439,මිනිසෙක් හිම මත කරනම් ගසයි ,තරුණියන් දෙදෙනෙකු වේදිකාවක් මත සටන් කරමින් සිටිති,0
4440,පිරිමි දරුවෝ පිරිසක් වීදියේ පාපන්දු ක්‍රීඩාවේ නිරත වෙති,තරුණියන් දෙදෙනෙකු වේදිකාවක් මත සටන් කරමින් සිටිති,0
4441,යතුරු පැදි ධාවන ක්‍රීඩකයෙක් වේගයෙන් තම යතුරු පැදිය පදවාගෙන යයි,මෝටර් සයිකල් ධාවන තරඟයක යෙදී සිටින තරඟකරුවෙක් රූපයේ දැක්වෙයි,0.87
4442,යතුරු පැදි ධාවන ක්‍රීඩකයෙක් වේගයෙන් තම යතුරු පැදිය පදවාගෙන යයි,මිනිසෙකු යතුරු  පැදි තරඟයකට සහභාගී වෙයි,0.87
4443,යතුරු පැදි ධාවන ක්‍රීඩකයෙක් වේගයෙන් තම යතුරු පැදිය පදවාගෙන යයි,දම්පැහැති ජැකැට්ටුවක් ඇඳ සිටින තරුණයා රෝලර් බ්ලේඩිං පුහුණු වීම් වල නිරත වෙයි ,0
4444,යතුරු පැදි ධාවන ක්‍රීඩකයෙක් වේගයෙන් තම යතුරු පැදිය පදවාගෙන යයි,හිම ක්‍රීඩා කරන්නෙකු ගස් අතරින් ඉහළට විසිවී ඇත,0
4445,මෝටර් සයිකල් ධාවන තරඟයක යෙදී සිටින තරඟකරුවෙක් රූපයේ දැක්වෙයි,මිනිසෙකු යතුරු  පැදි තරඟයකට සහභාගී වෙයි,0.87
4446,මෝටර් සයිකල් ධාවන තරඟයක යෙදී සිටින තරඟකරුවෙක් රූපයේ දැක්වෙයි,දම්පැහැති ජැකැට්ටුවක් ඇඳ සිටින තරුණයා රෝලර් බ්ලේඩිං පුහුණු වීම් වල නිරත වෙයි ,0
4447,මෝටර් සයිකල් ධාවන තරඟයක යෙදී සිටින තරඟකරුවෙක් රූපයේ දැක්වෙයි,හිම ක්‍රීඩා කරන්නෙකු ගස් අතරින් ඉහළට විසිවී ඇත,0
4448,මිනිසෙකු යතුරු  පැදි තරඟයකට සහභාගී වෙයි,දම්පැහැති ජැකැට්ටුවක් ඇඳ සිටින තරුණයා රෝලර් බ්ලේඩිං පුහුණු වීම් වල නිරත වෙයි ,0
4449,මිනිසෙකු යතුරු  පැදි තරඟයකට සහභාගී වෙයි,හිම ක්‍රීඩා කරන්නෙකු ගස් අතරින් ඉහළට විසිවී ඇත,0
4450,දම්පැහැති ජැකැට්ටුවක් ඇඳ සිටින තරුණයා රෝලර් බ්ලේඩිං පුහුණු වීම් වල නිරත වෙයි ,හිම ක්‍රීඩා කරන්නෙකු ගස් අතරින් ඉහළට විසිවී ඇත,0
4451,යතුරු පැදි ධාවන ක්‍රීඩකයෙක් යතුරු පැදියේ ඉදිරිපස රෝදය ඔසවාගෙන ගමන් කරයි,මෝටර් බයිසිකලයක නැගී තනි රෝදයකින් සිටින තරුණයෙක් රූපයේ දැක්වෙයි,0.87
4452,යතුරු පැදි ධාවන ක්‍රීඩකයෙක් යතුරු පැදියේ ඉදිරිපස රෝදය ඔසවාගෙන ගමන් කරයි,මිනිසෙකු යතුරු  පැදි තරඟයකට සහභාගී වෙයි,0.53
4453,යතුරු පැදි ධාවන ක්‍රීඩකයෙක් යතුරු පැදියේ ඉදිරිපස රෝදය ඔසවාගෙන ගමන් කරයි,බොකුටු තඹ හිසකෙස් ඇති පිරිමි දරුවෙක් තම පිහිණුම් ලෑල්ල සමඟ මුහුදේ පීනයි,0
4454,යතුරු පැදි ධාවන ක්‍රීඩකයෙක් යතුරු පැදියේ ඉදිරිපස රෝදය ඔසවාගෙන ගමන් කරයි,කහ පැහැති ඇඳුමින් සැරසී පුද්ගලයෙකු යතුරු පැදියක් ධාවනය කරයි,0.53
4455,මෝටර් බයිසිකලයක නැගී තනි රෝදයකින් සිටින තරුණයෙක් රූපයේ දැක්වෙයි,මිනිසෙකු යතුරු  පැදි තරඟයකට සහභාගී වෙයි,0.47
4456,මෝටර් බයිසිකලයක නැගී තනි රෝදයකින් සිටින තරුණයෙක් රූපයේ දැක්වෙයි,බොකුටු තඹ හිසකෙස් ඇති පිරිමි දරුවෙක් තම පිහිණුම් ලෑල්ල සමඟ මුහුදේ පීනයි,0
4457,මෝටර් බයිසිකලයක නැගී තනි රෝදයකින් සිටින තරුණයෙක් රූපයේ දැක්වෙයි,කහ පැහැති ඇඳුමින් සැරසී පුද්ගලයෙකු යතුරු පැදියක් ධාවනය කරයි,0.6
4458,මිනිසෙකු යතුරු  පැදි තරඟයකට සහභාගී වෙයි,බොකුටු තඹ හිසකෙස් ඇති පිරිමි දරුවෙක් තම පිහිණුම් ලෑල්ල සමඟ මුහුදේ පීනයි,0
4459,මිනිසෙකු යතුරු  පැදි තරඟයකට සහභාගී වෙයි,කහ පැහැති ඇඳුමින් සැරසී පුද්ගලයෙකු යතුරු පැදියක් ධාවනය කරයි,0.73
4460,බොකුටු තඹ හිසකෙස් ඇති පිරිමි දරුවෙක් තම පිහිණුම් ලෑල්ල සමඟ මුහුදේ පීනයි,කහ පැහැති ඇඳුමින් සැරසී පුද්ගලයෙකු යතුරු පැදියක් ධාවනය කරයි,0
